RandomSearch,HillClimbing,Genetic,PBIL
0.8605887162714636,0.8589533932951758,0.883892068683565,0.874693376941946
0.8448487326246934,0.8867538838920687,0.8542518397383483,0.838716271463614
0.875102207686018,0.8816434995911693,0.8528209321340965,0.8503679476696647
0.7980376124284546,0.8685609157808667,0.8501635322976288,0.8722403924775143
0.8334014717906787,0.8853229762878169,0.8787816843826656,0.8317661488143908
0.8428045789043336,0.8763286999182338,0.8624284546197875,0.8618152085036794
0.8816434995911693,0.8462796402289452,0.8885936222403925,0.8542518397383483
0.8704006541291905,0.8458708094848733,0.8775551921504497,0.8444399018806215
0.8681520850367948,0.8426001635322976,0.8765331152902698,0.8771463614063778
0.8607931316434996,0.8679476696647588,0.874897792313982,0.8626328699918234
0.8710139002452985,0.8732624693376942,0.8775551921504497,0.8724448078495503
0.839329517579722,0.8577269010629599,0.8941128372853638,0.8677432542927228
0.8115290269828291,0.8624284546197875,0.8865494685200327,0.8793949304987735
0.8714227309893704,0.8620196238757154,0.8601798855273917,0.8534341782502044
0.8871627146361406,0.8581357318070318,0.883483237939493,0.8499591169255928
0.8824611610793132,0.866721177432543,0.8597710547833197,0.8638593622240393
0.8385118560915781,0.8021259198691741,0.8710139002452985,0.8618152085036794
0.8587489779231399,0.8160261651676206,0.8583401471790678,0.8632461161079313
